date,location,location_name,hosps,cases,pop100k,hosp_rate,case_rate
2020-11-07,US,US,8312,127065,3328.75137,2.4970323932604197,38.17197077113032
2020-11-08,US,US,8643,119674,3328.75137,2.5964690778332296,35.95161869959666
2020-11-09,US,US,10347,116956,3328.75137,3.108372734969389,35.13509631691117
2020-11-10,US,US,10449,136555,3328.75137,3.1390148552909194,41.02288961280998
2020-11-11,US,US,10568,147683,3328.75137,3.1747639956660385,44.36588485730011
2020-11-12,US,US,10728,158797,3328.75137,3.2228300667586356,47.70467432056964
2020-11-13,US,US,10764,179518,3328.75137,3.23364493275447,53.92953094000529
2020-11-14,US,US,10137,164050,3328.75137,3.0452860166603553,49.282743517128466
2020-11-15,US,US,10394,139717,3328.75137,3.122492143352839,41.97279534277743
2020-11-16,US,US,12209,153087,3328.75137,3.6677416373094878,45.98931640845258
2020-11-17,US,US,12119,164646,3328.75137,3.640704472319902,49.46178963194839
2020-11-18,US,US,12154,171971,3328.75137,3.6512189253714076,51.662314449156355
2020-11-19,US,US,12506,192302,3328.75137,3.756964281775121,57.7700100203038
2020-11-20,US,US,12138,201668,3328.75137,3.6464123182621475,60.58367765688671
2020-11-21,US,US,11025,179821,3328.75137,3.3120527112242693,54.0205560621369
2020-11-22,US,US,11266,146587,3328.75137,3.3844522308074936,44.03663227031582
2020-11-23,US,US,13507,181511,3328.75137,4.0576776390481815,54.52825393805245
2020-11-24,US,US,13249,173562,3328.75137,3.980171099411369,52.140271443583366
2020-11-25,US,US,12728,180212,3328.75137,3.8236559554160996,54.138017523369435
2020-11-26,US,US,11107,117249,3328.75137,3.336686572659225,35.22311730959949
2020-11-27,US,US,13092,214636,3328.75137,3.933006267151758,64.4794327189417
2020-11-28,US,US,12433,168225,3328.75137,3.7350341368391238,50.53696755970092
2020-11-29,US,US,12143,140345,3328.75137,3.6479143829837914,42.161454671815875
2020-11-30,US,US,14456,154914,3328.75137,4.342769523216148,46.53817085774117
2020-12-01,US,US,13943,197116,3328.75137,4.188657682775509,59.216197934302315
2020-12-02,US,US,13913,196165,3328.75137,4.179645294445646,58.93050522424569
2020-12-03,US,US,14038,220229,3328.75137,4.217196912486738,66.1596423165723
2020-12-04,US,US,13928,235373,3328.75137,4.184151488610578,70.70909594548661
2020-12-05,US,US,12456,222007,3328.75137,3.7419436345586843,66.69377653158878
2020-12-06,US,US,12694,179328,3328.75137,3.8134419153089225,53.87245248058283
2020-12-07,US,US,14790,195463,3328.75137,4.443107446621944,58.71961533732692
2020-12-08,US,US,15100,227056,3328.75137,4.536235459363851,68.21056148750455
2020-12-09,US,US,15262,216012,3328.75137,4.584902356345106,64.89280093033803
2020-12-10,US,US,15271,236941,3328.75137,4.587606072844065,71.18014344219407
2020-12-11,US,US,15067,238908,3328.75137,4.5263218322010035,71.77105570368867
2020-12-12,US,US,13404,224534,3328.75137,4.026735105782322,67.45292004190749
2020-12-13,US,US,13547,191595,3328.75137,4.069694156821331,57.55761806866339
2020-12-14,US,US,16191,209840,3328.75137,4.863985981626498,63.0386522379411
2020-12-15,US,US,15573,226316,3328.75137,4.678330782031342,67.98825590870129
2020-12-16,US,US,15247,234805,3328.75137,4.580396162180175,70.5384613931079
2020-12-17,US,US,15269,240252,3328.75137,4.587005246955408,72.17481070086649
2020-12-18,US,US,15164,247950,3328.75137,4.555461887800891,74.48738954630907
2020-12-19,US,US,13865,205851,3328.75137,4.165225473117868,61.84030500301379
2020-12-20,US,US,14154,187196,3328.75137,4.252044814028872,56.23610152656129
2020-12-21,US,US,16771,196860,3328.75137,5.0382254893371625,59.13929222055416
2020-12-22,US,US,16460,205936,3328.75137,4.944797063650927,61.865840103281734
2020-12-23,US,US,15801,221439,3328.75137,4.746824933338293,66.52314197921007
2020-12-24,US,US,14509,212946,3328.75137,4.358691409265571,63.97173484302614
2020-12-25,US,US,13376,127172,3328.75137,4.0183235433411175,38.20411495617349
2020-12-26,US,US,15145,217437,3328.75137,4.549754041858645,65.32088937600648
2020-12-27,US,US,14807,135957,3328.75137,4.448214466675533,40.843242672101404
2020-12-28,US,US,16610,173301,3328.75137,4.989859005300237,52.06186366511356
2020-12-29,US,US,16812,205976,3328.75137,5.050542420054641,61.87785662105488
2020-12-30,US,US,16751,218294,3328.75137,5.032217230450588,65.5783432692962
2020-12-31,US,US,16034,315084,3328.75137,4.816821149366887,94.65531215087415
2021-01-01,US,US,15131,178906,3328.75137,4.545548260638042,53.74567821807611
2021-01-02,US,US,15924,272283,3328.75137,4.7837757254907265,81.79733772066011
2021-01-03,US,US,15074,203391,3328.75137,4.528424722811304,61.101289159965106
2021-01-04,US,US,18103,185512,3328.75137,5.438375531183033,55.730206128311714
2021-01-05,US,US,17703,232863,3328.75137,5.318210353451541,69.95505945522149
2021-01-06,US,US,17070,259761,3328.75137,5.128048959691453,78.03556683177572
2021-01-07,US,US,17008,286253,3328.75137,5.109423357143072,85.9941065529325
2021-01-08,US,US,16774,304076,3328.75137,5.039126728170149,91.34836645970348
2021-01-09,US,US,14511,264753,3328.75137,4.3592922351542285,79.53522824986476
2021-01-10,US,US,14139,210849,3328.75137,4.24753861986394,63.34176889876879
2021-01-11,US,US,16641,203970,3328.75137,4.999171806574427,61.275228254731445
2021-01-12,US,US,16456,221816,3328.75137,4.943595411873612,66.636397659222
2021-01-13,US,US,16244,229342,3328.75137,4.879907867675921,68.89730547824003
2021-01-14,US,US,16257,235582,3328.75137,4.883813235952195,70.77188225085132
2021-01-15,US,US,15604,244996,3328.75137,4.687643583305532,73.599969708762
2021-01-16,US,US,13426,217682,3328.75137,4.033344190557554,65.39449054736701
2021-01-17,US,US,12988,176558,3328.75137,3.9017633209415696,53.040308624792246
2021-01-18,US,US,14555,140825,3328.75137,4.372510404704693,42.30565288509367
2021-01-19,US,US,14080,156901,3328.75137,4.229814256148545,47.13509137812236
2021-01-20,US,US,13895,187396,3328.75137,4.17423786144773,56.29618411542704
2021-01-21,US,US,14219,192561,3328.75137,4.271571655410239,57.84781697288494
2021-01-22,US,US,13318,191775,3328.75137,4.000899592570051,57.61169239864256
2021-01-23,US,US,11397,178181,3328.75137,3.4238063265145575,53.527878833437775
2021-01-24,US,US,10714,140143,3328.75137,3.2186242855380334,42.100771257061474
2021-01-25,US,US,13272,129602,3328.75137,3.9870805971309298,38.93411841089231
2021-01-26,US,US,12513,151010,3328.75137,3.7590671723854223,45.365358723081805
2021-01-27,US,US,12207,155456,3328.75137,3.6671408114208304,46.700994673567344
2021-01-28,US,US,11227,166765,3328.75137,3.372736125978673,50.09836466098098
2021-01-29,US,US,11070,163738,3328.75137,3.325571293719062,49.189014678497905
2021-01-30,US,US,9524,150937,3328.75137,2.8611328817868427,45.343428578145804
2021-01-31,US,US,9280,112855,3328.75137,2.787832123370632,33.90310283221904
2021-02-01,US,US,10687,125321,3328.75137,3.2105131360411576,37.64805059622101
2021-02-02,US,US,10581,117031,3328.75137,3.178669363942312,35.15762728773582
2021-02-03,US,US,10642,124370,3328.75137,3.196994553546365,37.36235788616438
2021-02-04,US,US,10164,125035,3328.75137,3.053397166157231,37.56213249414299
2021-02-05,US,US,9841,131110,3328.75137,2.9563637851390507,39.38714113094004
2021-02-06,US,US,8115,116859,3328.75137,2.4378510432276594,35.10595626131128
2021-02-07,US,US,7630,89428,3328.75137,2.2921507652282243,26.865328785429835
2021-02-08,US,US,9122,82801,3328.75137,2.740366878166692,24.874492203363328
2021-02-09,US,US,8678,95379,3328.75137,2.6069835308847353,28.65308621713012
2021-02-10,US,US,8340,95281,3328.75137,2.505443955701624,28.623645748585904
2021-02-11,US,US,7952,106775,3328.75137,2.388883733302076,32.07659213070035
2021-02-12,US,US,7579,100583,3328.75137,2.276829705067459,30.21643517941684
2021-02-13,US,US,6510,90760,3328.75137,1.9556882675800447,27.265478827275707
2021-02-14,US,US,5901,68306,3328.75137,1.7727367844838469,20.520006575318362
2021-02-15,US,US,7039,55450,3328.75137,2.114606715129944,16.657897763028185
2021-02-16,US,US,7276,59223,3328.75137,2.1858045829358534,17.79135580198049
2021-02-17,US,US,6929,68846,3328.75137,2.081561291253783,20.682229565255877
2021-02-18,US,US,6713,72579,3328.75137,2.016672095278777,21.80367108643503
2021-02-19,US,US,6741,75153,3328.75137,2.0250836577199816,22.576934005137186
2021-02-20,US,US,5811,73782,3328.75137,1.7456996194942611,22.165067858462496
2021-02-21,US,US,5723,55264,3328.75137,1.7192632803933325,16.60202095538304
2021-02-22,US,US,6787,55484,3328.75137,2.0389026531591035,16.66811180313536
2021-02-23,US,US,6596,73859,3328.75137,1.9815237807923156,22.188199655175808
2021-02-24,US,US,6250,75023,3328.75137,1.8775809020545744,22.537880322374452
2021-02-25,US,US,5766,77277,3328.75137,1.7321810369994681,23.215011098891413
2021-02-26,US,US,5593,75419,3328.75137,1.6802095976305975,22.65684384832863
2021-02-27,US,US,4964,71286,3328.75137,1.491249855647825,21.415237149417983
2021-02-28,US,US,4584,51761,3328.75137,1.377092936802907,15.549674411399492
2021-03-01,US,US,5453,50444,3328.75137,1.638151785424575,15.154030563718552
2021-03-02,US,US,5405,58418,3328.75137,1.6237319640967958,17.54952338179586
2021-03-03,US,US,5413,67051,3328.75137,1.6261352676514258,20.1429883301858
2021-03-04,US,US,5322,68946,3328.75137,1.5987976897175111,20.71227085968875
2021-03-05,US,US,5057,67880,3328.75137,1.5191882594703972,20.392030661034322
2021-03-06,US,US,4332,61031,3328.75137,1.3013888748320666,18.334502405326838
2021-03-07,US,US,4307,41609,3328.75137,1.2938785512238482,12.499882200574206
2021-03-08,US,US,5128,44098,3328.75137,1.5405175785177372,13.24761001900842
2021-03-09,US,US,5178,55505,3328.75137,1.5555382257341737,16.674420474966265
2021-03-10,US,US,4946,57773,3328.75137,1.4858424226499078,17.355757032703828
2021-03-11,US,US,5235,61791,3328.75137,1.5726617635609115,18.562816243016673
2021-03-12,US,US,4731,62604,3328.75137,1.4212536396192306,18.80705196675593
2021-03-13,US,US,4120,56820,3328.75137,1.2377013306343754,17.069463496758544
2021-03-14,US,US,4193,39276,3328.75137,1.2596314755703728,11.799018801455274
2021-03-15,US,US,5007,51034,3328.75137,1.5041676122539607,15.331274200872503
2021-03-16,US,US,4937,54066,3328.75137,1.4831387061509493,16.24212624807722
2021-03-17,US,US,4931,59274,3328.75137,1.481336228484977,17.806676862141256
2021-03-18,US,US,4911,62389,3328.75137,1.4753279695984023,18.742463183725253
2021-03-19,US,US,4881,61633,3328.75137,1.4663155812685404,18.51535099781273
2021-03-20,US,US,4139,58865,3328.75137,1.2434091765766213,17.683807967910802
2021-03-21,US,US,4245,35378,3328.75137,1.275252948675467,10.628009144461878
2021-03-22,US,US,5290,47429,3328.75137,1.5891844754989917,14.248285536567424
2021-03-23,US,US,5209,52858,3328.75137,1.5648510270083644,15.87922741132811
2021-03-24,US,US,5276,87758,3328.75137,1.5849786942783894,26.363639168400855
2021-03-25,US,US,5189,67629,3328.75137,1.5588427681217898,20.31662701200781
2021-03-26,US,US,5068,76372,3328.75137,1.5224928018580133,22.94313738427391
2021-03-27,US,US,4707,64055,3328.75137,1.414043728955341,19.24295114897692
2021-03-28,US,US,4509,46320,3328.75137,1.3545619659782522,13.91512758130686
2021-03-29,US,US,5452,65873,3328.75137,1.6378513724802464,19.789101881766555
2021-03-30,US,US,5276,61691,3328.75137,1.5849786942783894,18.5327749485838
2021-03-31,US,US,5383,69532,3328.75137,1.6171228793215637,20.888312845065386
2021-04-01,US,US,5370,76860,3328.75137,1.6132175110452902,23.089738901106333
2021-04-02,US,US,5308,74025,3328.75137,1.594591908496909,22.23806820393438
2021-04-03,US,US,4826,64881,3328.75137,1.44979286933046,19.491092240992455
2021-04-04,US,US,4893,37923,3328.75137,1.469920536600485,11.392560087778499
2021-04-05,US,US,6081,67090,3328.75137,1.8268111144630186,20.154704435014622
2021-04-06,US,US,5831,62827,3328.75137,1.7517078783808357,18.874044053341237
2021-04-07,US,US,5749,75777,3328.75137,1.7270740169458796,22.764391682398315
2021-04-08,US,US,5790,80065,3328.75137,1.7393909476633576,24.05256238767992
2021-04-09,US,US,5622,84753,3328.75137,1.6889215730161307,25.460898270693015
2021-04-10,US,US,5233,70535,3328.75137,1.572060937672254,21.189627028227104
2021-04-11,US,US,5126,47456,3328.75137,1.5399167526290796,14.256396686064301
2021-04-12,US,US,5971,62183,3328.75137,1.7937656905868582,18.680578117193534
2021-04-13,US,US,5850,80841,3328.75137,1.7574157243230815,24.285682832479015
2021-04-14,US,US,5788,75605,3328.75137,1.7387901217747002,22.712720655973776
2021-04-15,US,US,5998,73980,3328.75137,1.801876840083734,22.224549621439586
2021-04-16,US,US,5900,83473,3328.75137,1.7724363715395182,25.07636970195224
2021-04-17,US,US,5256,55488,3328.75137,1.5789704353918148,16.669313454912675
2021-04-18,US,US,5104,43830,3328.75137,1.5333076678538475,13.16709934992832
2021-04-19,US,US,5838,58550,3328.75137,1.7538107689911369,17.589177890447253
2021-04-20,US,US,5669,62441,3328.75137,1.703040981399581,18.75808465683035
2021-04-21,US,US,5478,64347,3328.75137,1.6456621090327932,19.330671728720912
2021-04-22,US,US,5298,66719,3328.75137,1.5915877790536215,20.043251232668663
2021-04-23,US,US,5115,62896,3328.75137,1.5366122102414637,18.894772546499922
2021-04-24,US,US,4594,54972,3328.75137,1.3800970662461942,16.51430037563905
2021-04-25,US,US,4505,34769,3328.75137,1.3533603142009372,10.445057661365679
2021-04-26,US,US,5333,42286,3328.75137,1.6021022321051273,12.703261763884758
2021-04-27,US,US,5083,52284,3328.75137,1.5269989960229442,15.706790381283419
2021-04-28,US,US,5031,55187,3328.75137,1.51137752291785,16.57888915866973
2021-04-29,US,US,5087,58826,3328.75137,1.5282006478002592,17.67209186308198
2021-04-30,US,US,4588,58102,3328.75137,1.378294588580222,17.454592891387982
2021-05-01,US,US,4109,48777,3328.75137,1.2343967882467592,14.653242185522556
2021-05-02,US,US,4284,30555,3328.75137,1.2869690535042875,9.179117513964403
2021-05-03,US,US,4817,44621,3328.75137,1.4470891528315015,13.404725988892345
2021-05-04,US,US,4580,42895,3328.75137,1.375891285025592,12.886213246980954
2021-05-05,US,US,4407,46044,3328.75137,1.3239198456567214,13.83221360867213
2021-05-06,US,US,4409,46179,3328.75137,1.324520671545379,13.87276935615651
2021-05-07,US,US,4188,48414,3328.75137,1.258129410848729,14.544192286731226
2021-05-08,US,US,3502,35657,3328.75137,1.052046131039219,10.711824355929593
2021-05-09,US,US,3599,22870,3328.75137,1.0811861866391062,6.870444036798099
2021-05-10,US,US,4121,32377,3328.75137,1.238001743578704,9.726469898531352
2021-05-11,US,US,3977,35478,3328.75137,1.1947422795953668,10.65805043889475
2021-05-12,US,US,3774,36151,3328.75137,1.1337584518966342,10.860228350427986
2021-05-13,US,US,3764,38737,3328.75137,1.130754322453347,11.637096224462088
2021-05-14,US,US,3536,42217,3328.75137,1.062260171146396,12.682533270726074
2021-05-15,US,US,3030,30758,3328.75137,0.9102512213160576,9.240101341663136
2021-05-16,US,US,3027,17692,3328.75137,0.9093499824830714,5.314905811063925
2021-05-17,US,US,3595,25243,3328.75137,1.0799845348617911,7.583323953690179
2021-05-18,US,US,3568,28919,3328.75137,1.0718733853649154,8.687641937042597
2021-05-19,US,US,3265,29604,3328.75137,0.9808482632333096,8.893424803907779
2021-05-20,US,US,3329,30218,3328.75137,1.0000746916703485,9.077878351725621
2021-05-21,US,US,3226,28825,3328.75137,0.9691321584044891,8.659403120275696
2021-05-22,US,US,2848,21213,3328.75137,0.8555760654482284,6.3726597880453895
2021-05-23,US,US,2831,13785,3328.75137,0.85046904539464,4.141192437571569
2021-05-24,US,US,3253,21875,3328.75137,0.9772433079013648,6.57153315719101
2021-05-25,US,US,3060,24592,3328.75137,0.9192636096459196,7.387755126932174
2021-05-26,US,US,3039,24595,3328.75137,0.9129549378150162,7.3886563657651605
2021-05-27,US,US,2854,26843,3328.75137,0.8573785431142008,8.06398466461615
2021-05-28,US,US,2595,22243,3328.75137,0.7795715905330592,6.6820851207039835
2021-05-29,US,US,2298,13311,3328.75137,0.6903489460674259,3.9987967019597503
2021-05-30,US,US,2214,7354,3328.75137,0.6651142587438124,2.209236792593494
2021-05-31,US,US,2289,6275,3328.75137,0.6876452295684673,1.8850912256627925
2021-06-01,US,US,2656,20854,3328.75137,0.7978967801371118,6.264811541031375
2021-06-02,US,US,2502,16714,3328.75137,0.7516331867104872,5.021101951510425
2021-06-03,US,US,2451,18394,3328.75137,0.7363121265497219,5.525795697982694
2021-06-04,US,US,2275,17865,3328.75137,0.6834394483478651,5.366877250432795
2021-06-05,US,US,1970,15605,3328.75137,0.5918135003276018,4.687943996249861
2021-06-06,US,US,1931,6017,3328.75137,0.5800973954987813,1.8075846860259799
2021-06-07,US,US,2344,14072,3328.75137,0.7041679415065476,4.227410952593915
2021-06-08,US,US,2225,13040,3328.75137,0.6684188011314285,3.9173847940466637
2021-06-09,US,US,2216,18565,3328.75137,0.6657150846324699,5.577166311462908
2021-06-10,US,US,2234,14781,3328.75137,0.671122517630387,4.440403730122986
2021-06-11,US,US,2028,25151,3328.75137,0.6092374510986682,7.5556859628119355
2021-06-12,US,US,1846,9160,3328.75137,0.5545622952308391,2.751782570051184
2021-06-13,US,US,1823,5271,3328.75137,0.5476527975112783,1.5834766295567457
2021-06-14,US,US,2020,11785,3328.75137,0.6068341475440384,3.5403665489141054
2021-06-15,US,US,2063,10729,3328.75137,0.6197519041501739,3.2231304797029643
2021-06-16,US,US,1954,11906,3328.75137,0.5870068932183421,3.576716515177882
2021-06-17,US,US,2003,11763,3328.75137,0.60172712749045,3.533757464138873
2021-06-18,US,US,1842,21182,3328.75137,0.5533606434535241,6.363346986771199
2021-06-19,US,US,1632,9051,3328.75137,0.4902739251444905,2.7190375591193523
2021-06-20,US,US,1667,4921,3328.75137,0.5007883781959961,1.4783320990416897
2021-06-21,US,US,2043,10554,3328.75137,0.6137436452635993,3.1705582144454363
2021-06-22,US,US,1980,10796,3328.75137,0.5948176297708891,3.2432581469729893
2021-06-23,US,US,1989,12665,3328.75137,0.5975213462698478,3.8047299399233894
2021-06-24,US,US,1940,14474,3328.75137,0.5828011119977399,4.348176956214066
2021-06-25,US,US,1953,24603,3328.75137,0.5867064802740134,7.391059669319791
2021-06-26,US,US,1801,9370,3328.75137,0.5410437127360461,2.8148692883602178
2021-06-27,US,US,1823,4622,3328.75137,0.5476527975112783,1.3885086286873989
2021-06-28,US,US,2111,13623,3328.75137,0.634171725477953,4.092525540590315
2021-06-29,US,US,2150,7477,3328.75137,0.6458878303067735,2.2461875847459285
2021-06-30,US,US,2098,15353,3328.75137,0.6302663572016796,4.612239934279021
2021-07-01,US,US,2358,15121,3328.75137,0.7083737227271498,4.542544131194755
2021-07-02,US,US,2117,29756,3328.75137,0.6359742031439254,8.939087571445747
2021-07-03,US,US,1920,5414,3328.75137,0.5767928531111652,1.6264356805957545
2021-07-04,US,US,2003,4285,3328.75137,0.60172712749045,1.2872694664486162
2021-07-05,US,US,2334,8902,3328.75137,0.7011638120632603,2.6742760304143713
2021-07-06,US,US,2669,22282,3328.75137,0.8018021484133854,6.693801225532804
2021-07-07,US,US,2708,20177,3328.75137,0.813518253242206,6.061431977720823
2021-07-08,US,US,2788,20863,3328.75137,0.8375512887885045,6.2675152575303335
2021-07-09,US,US,2804,47595,3328.75137,0.8423578958977642,14.298154085325994
2021-07-10,US,US,2604,10120,3328.75137,0.7822753070320179,3.040178996606767
2021-07-11,US,US,2814,11747,3328.75137,0.8453620253410515,3.5289508570296135
2021-07-12,US,US,3342,29424,3328.75137,1.003980059946622,8.839350473928608
2021-07-13,US,US,3279,26531,3328.75137,0.9850540444539119,7.970255825985586
2021-07-14,US,US,3511,31124,3328.75137,1.0547498475381776,9.350052479287452
2021-07-15,US,US,3741,31963,3328.75137,1.123844824733786,9.602098939579257
2021-07-16,US,US,3792,78111,3328.75137,1.1391658848945514,23.465555494461576
2021-07-17,US,US,3593,14102,3328.75137,1.0793837089731337,4.2364233409237775
2021-07-18,US,US,3958,20329,3328.75137,1.189034433653121,6.107094745258791
2021-07-19,US,US,4740,48843,3328.75137,1.423957356118189,14.673069439848252
2021-07-20,US,US,4768,39729,3328.75137,1.4323689185593937,11.935105865236189
2021-07-21,US,US,5267,47732,3328.75137,1.582274977779431,14.33931065869903
2021-07-22,US,US,5386,56532,3328.75137,1.61802411815455,16.982944568791872
2021-07-23,US,US,5580,120801,3328.75137,1.676304229354324,36.29018408785514
2021-07-24,US,US,5364,28745,3328.75137,1.6114150333793178,8.635370084729399
2021-07-25,US,US,5837,27973,3328.75137,1.7535103560468082,8.403451291707617
2021-07-26,US,US,6832,79374,3328.75137,2.0524212356538962,23.844977043148766
2021-07-27,US,US,7058,64994,3328.75137,2.1203145610721896,19.5250389037016
2021-07-28,US,US,7212,73570,3328.75137,2.1665781544988145,22.101380314264805
2021-07-29,US,US,7984,72558,3328.75137,2.3984969475205955,21.79736241460413
2021-07-30,US,US,8040,191450,3328.75137,2.4153200724030044,57.51405819173572
2021-07-31,US,US,7400,43894,3328.75137,2.223055788032616,13.186325778365358
2021-08-01,US,US,7877,44569,3328.75137,2.366352762477421,13.38910451578725
2021-08-02,US,US,9413,108360,3328.75137,2.827787044966353,32.55274664746139
2021-08-03,US,US,9486,97753,3328.75137,2.849717189902351,29.36626654696653
2021-08-04,US,US,9825,102437,3328.75137,2.9515571780297907,30.77340077820231
2021-08-05,US,US,10216,109693,3328.75137,3.069018639262325,32.953197102251586
2021-08-06,US,US,10187,251894,3328.75137,3.060306663876792,75.67221819874159
2021-08-07,US,US,9803,62999,3328.75137,2.944948093254559,18.92571507976578
2021-08-08,US,US,10112,34874,3328.75137,3.037775693052137,10.476601020520196
2021-08-09,US,US,11536,159793,3328.75137,3.465563725776251,48.00388561312106
2021-08-10,US,US,11695,117799,3328.75137,3.5133293839245194,35.38834442898029
2021-08-11,US,US,11985,154441,3328.75137,3.6004491377798518,46.396075535073685
2021-08-12,US,US,11972,144076,3328.75137,3.5965437695035782,43.28229536710638
2021-08-13,US,US,11741,226820,3328.75137,3.5271483793636413,68.13966403264297
2021-08-14,US,US,10686,73063,3328.75137,3.210212723096829,21.94907095149014
2021-08-15,US,US,11138,46786,3328.75137,3.3459993739334157,14.05512001336405
2021-08-16,US,US,12805,194360,3328.75137,3.846787752129412,58.38825985973233
2021-08-17,US,US,12832,150592,3328.75137,3.854898901626288,45.23978611235239
2021-08-18,US,US,12792,167607,3328.75137,3.8428823838531385,50.351312360105766
2021-08-19,US,US,12664,155222,3328.75137,3.8044295269790607,46.630698044594425
2021-08-20,US,US,12463,239077,3328.75137,3.7440465251689856,71.82182549128024
2021-08-21,US,US,11651,92191,3328.75137,3.5001112143740554,27.695369750610123
2021-08-22,US,US,11618,44203,3328.75137,3.490197587211207,13.279153378162937
2021-08-23,US,US,13092,208234,3328.75137,3.933006267151758,62.55618904934916
2021-08-24,US,US,12749,154459,3328.75137,3.8299646272470027,46.4014829680716
2021-08-25,US,US,13058,178972,3328.75137,3.922792227044581,53.765505472401806
2021-08-26,US,US,12802,183770,3328.75137,3.8458865132964255,55.20688677929106
2021-08-27,US,US,12308,238682,3328.75137,3.697482518798032,71.70316237827039
2021-08-28,US,US,11244,78890,3328.75137,3.3778431460322613,23.69957717809366
2021-08-29,US,US,11390,52012,3328.75137,3.421703435904256,15.625078060426004
2021-08-30,US,US,12936,229218,3328.75137,3.8861418478364755,68.86005427314326
2021-08-31,US,US,13083,179942,3328.75137,3.9303025506527995,54.056906028400675
2021-09-01,US,US,12825,190512,3328.75137,3.8527960110159865,57.23227084995537
2021-09-02,US,US,12057,179122,3328.75137,3.6220788697715203,53.810567414051114
2021-09-03,US,US,12157,235434,3328.75137,3.6521201642043937,70.72742113509067
2021-09-04,US,US,11080,85911,3328.75137,3.3285754231623494,25.808776460225687
2021-09-05,US,US,11008,63501,3328.75137,3.3069456911706805,19.076522377818804
2021-09-06,US,US,11436,93739,3328.75137,3.435522431343378,28.160408988430998
2021-09-07,US,US,12457,209172,3328.75137,3.742244047503013,62.83797639112951
2021-09-08,US,US,12264,176908,3328.75137,3.684264349247568,53.1454531553073
2021-09-09,US,US,11787,166422,3328.75137,3.540967374802763,49.99532302107622
2021-09-10,US,US,11260,242013,3328.75137,3.382649753141521,72.7038378958294
2021-09-11,US,US,10132,89131,3328.75137,3.0437839519387113,26.776106140964202
2021-09-12,US,US,10117,48349,3328.75137,3.0392777577737804,14.524665445349859
2021-09-13,US,US,11192,210777,3328.75137,3.3622216729271672,63.320139166777125
2021-09-14,US,US,10873,145404,3328.75137,3.2663899436863018,43.68124375717493
2021-09-15,US,US,10867,173250,3328.75137,3.2645874660203296,52.0465426049528
2021-09-16,US,US,10326,158775,3328.75137,3.1020640631384855,47.69806523579441
